play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7214,7221
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7343,7350
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Thursday,DATE,Absolute or relative dates or periods,7436,7444
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",7715,7720
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7790,7797
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",7888,7893
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7915,7922
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",7942,7947
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",May,DATE,Absolute or relative dates or periods,7949,7952
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7968,7975
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",8100,8107
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",God,PERSON,"People, including fictional",8109,8112
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Alone,ORG,"Companies, agencies, institutions, etc.",8181,8186
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Proportion'd,GPE,"Countries, cities, states",8392,8404
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Graze,PERSON,"People, including fictional",8648,8653
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Thursday,DATE,Absolute or relative dates or periods,8744,8752
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",a month,DATE,Absolute or relative dates or periods,9178,9185
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",a week,DATE,Absolute or relative dates or periods,9187,9193
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Nurse,ORG,"Companies, agencies, institutions, etc.",9755,9760
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",9762,9767
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,ORG,"Companies, agencies, institutions, etc.",9788,9793
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",the County,GPE,"Countries, cities, states",10006,10016
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,ORG,"Companies, agencies, institutions, etc.",10046,10051
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Paris,GPE,"Countries, cities, states",10138,10143
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Beshrew,PERSON,"People, including fictional",10150,10157
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",second,ORDINAL,"""first"", ""second"", etc.",10203,10209
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",first,ORDINAL,"""first"", ""second"", etc.",10236,10241
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",first,ORDINAL,"""first"", ""second"", etc.",10266,10271
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",10384,10389
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",beshrew,PERSON,"People, including fictional",10421,10428
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",10454,10459
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Lawrence,PERSON,"People, including fictional",10588,10596
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",10643,10648
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Friar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",10974,10979
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Lawrence,PERSON,"People, including fictional",12,20
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Paris,GPE,"Countries, cities, states",25,30
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Thursday,DATE,Absolute or relative dates or periods,51,59
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",90,95
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Capulet,PERSON,"People, including fictional",107,114
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",268,273
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Tybalt,PERSON,"People, including fictional",302,308
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Venus,PRODUCT,"Objects, vehicles, foods, etc. (not services)",366,371
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,May,DATE,Absolute or relative dates or periods,605,608
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",808,813
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",849,855
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",897,902
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Thursday,DATE,Absolute or relative dates or periods,935,943
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1020,1025
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1120,1125
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1164,1170
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1211,1216
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1259,1265
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1353,1358
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1407,1413
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1499,1504
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,wrong'st,GPE,"Countries, cities, states",1511,1519
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1557,1563
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1649,1654
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1702,1708
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,evening,TIME,Times smaller than a day,1812,1819
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1929,1934
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Juliet,PERSON,"People, including fictional",1975,1981
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Thursday,DATE,Absolute or relative dates or periods,1986,1994
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Thursday,DATE,Absolute or relative dates or periods,2317,2325
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Friar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",2379,2384
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",2603,2608
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",2658,2663
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Paris,GPE,"Countries, cities, states",3302,3307
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Paris,GPE,"Countries, cities, states",3573,3578
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,nightly,TIME,Times smaller than a day,3723,3730
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,yellow chapless skulls,PERSON,"People, including fictional",3824,3846
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Paris,GPE,"Countries, cities, states",4133,4138
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Wednesday,DATE,Absolute or relative dates or periods,4140,4149
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,tomorrow,DATE,Absolute or relative dates or periods,4153,4161
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Tomorrow,DATE,Absolute or relative dates or periods,4163,4171
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,night,TIME,Times smaller than a day,4172,4177
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,the day,DATE,Absolute or relative dates or periods,4625,4632
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,two and forty hours,TIME,Times smaller than a day,4799,4818
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,the morning,TIME,Times smaller than a day,4888,4899
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Shall Romeo,PERSON,"People, including fictional",5169,5180
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Mantua,GPE,"Countries, cities, states",5324,5330
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Mantua,GPE,"Countries, cities, states",5615,5621
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",5652,5658
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Farewell,PERSON,"People, including fictional",5715,5723
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,Lady Capulet,PERSON,"People, including fictional",15,27
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",49,56
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,Sirrah,PERSON,"People, including fictional",118,124
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,twenty,CARDINAL,Numerals that do not fall under another type,137,143
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",250,257
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",426,433
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,Friar Lawrence?,PERSON,"People, including fictional",541,556
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,NURSE,GPE,"Countries, cities, states",557,562
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",578,585
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,NURSE,GPE,"Countries, cities, states",683,688
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",739,746
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,Lawrence,PERSON,"People, including fictional",925,933
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1038,1045
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,the County,GPE,"Countries, cities, states",1056,1066
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,tomorrow,DATE,Absolute or relative dates or periods,1117,1125
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,JULIET,PERSON,"People, including fictional",1135,1141
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,Lawrence,PERSON,"People, including fictional",1170,1178
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1267,1274
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,as't,PERSON,"People, including fictional",1329,1333
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,the County,GPE,"Countries, cities, states",1356,1366
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,Friar,LANGUAGE,Any named language,1446,1451
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,tomorrow,DATE,Absolute or relative dates or periods,1615,1623
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,Thursday,DATE,Absolute or relative dates or periods,1652,1660
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1684,1691
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,tomorrow,DATE,Absolute or relative dates or periods,1733,1741
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,night,TIME,Times smaller than a day,1832,1837
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1839,1846
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,Juliet,PERSON,"People, including fictional",1936,1942
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,tonight,TIME,Times smaller than a day,1981,1988
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,Paris,GPE,"Countries, cities, states",2109,2114
THE TRAGEDY OF ROMEO AND JULIET,4,2,Hall in Capulet's House.,tomorrow,DATE,Absolute or relative dates or periods,2142,2150
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Nurse,PERSON,"People, including fictional",72,77
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,tonight,TIME,Times smaller than a day,110,117
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,tomorrow,DATE,Absolute or relative dates or periods,405,413
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,this night,TIME,Times smaller than a day,474,484
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,night,TIME,Times smaller than a day,592,597
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,tomorrow,DATE,Absolute or relative dates or periods,1011,1019
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Lest,PERSON,"People, including fictional",1179,1183
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Romeo,PERSON,"People, including fictional",1259,1264
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Romeo,PERSON,"People, including fictional",1593,1598
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,this many hundred years,DATE,Absolute or relative dates or periods,1770,1793
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,some hours,TIME,Times smaller than a day,1941,1951
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Alack,GPE,"Countries, cities, states",1981,1986
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Environed,ORG,"Companies, agencies, institutions, etc.",2198,2207
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Romeo,ORG,"Companies, agencies, institutions, etc.",2478,2483
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Romeo,PERSON,"People, including fictional",2550,2555
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Romeo,ORG,"Companies, agencies, institutions, etc.",2557,2562
THE TRAGEDY OF ROMEO AND JULIET,4,3,Juliet's Chamber.,Romeo,ORG,"Companies, agencies, institutions, etc.",2564,2569
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,Nurse,ORG,"Companies, agencies, institutions, etc.",89,94
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,NURSE,GPE,"Countries, cities, states",96,101
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",165,172
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,second,ORDINAL,"""first"", ""second"", etc.",202,208
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,three o'clock,TIME,Times smaller than a day,259,272
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,Angelica,PERSON,"People, including fictional",304,312
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,NURSE,GPE,"Countries, cities, states",334,339
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,tomorrow,DATE,Absolute or relative dates or periods,402,410
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,this night,TIME,Times smaller than a day,415,425
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",438,445
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",546,553
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",676,683
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,FIRST,ORDINAL,"""first"", ""second"", etc.",790,795
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",852,859
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,Sirrah,PERSON,"People, including fictional",906,912
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,Peter,PERSON,"People, including fictional",937,942
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,Peter,PERSON,"People, including fictional",1056,1061
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1084,1091
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,loggerhead.—Good,ORG,"Companies, agencies, institutions, etc.",1149,1165
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,The County,GPE,"Countries, cities, states",1183,1193
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,Nurse,PERSON,"People, including fictional",1311,1316
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,Juliet,PERSON,"People, including fictional",1350,1356
THE TRAGEDY OF ROMEO AND JULIET,4,4,Hall in Capulet's House.,Paris,GPE,"Countries, cities, states",1400,1405
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Enter Nurse,ORG,"Companies, agencies, institutions, etc.",0,11
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,NURSE,GPE,"Countries, cities, states",13,18
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Juliet,PERSON,"People, including fictional",46,52
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,fie,ORG,"Companies, agencies, institutions, etc.",102,105
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,a week,DATE,Absolute or relative dates or periods,230,236
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,the next night,TIME,Times smaller than a day,242,256
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Paris,GPE,"Countries, cities, states",280,285
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,the County,GPE,"Countries, cities, states",448,458
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,i'faith,GPE,"Countries, cities, states",502,509
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,NURSE,GPE,"Countries, cities, states",789,794
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,NURSE,GPE,"Countries, cities, states",848,853
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1010,1017
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Juliet,PERSON,"People, including fictional",1036,1042
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,NURSE,GPE,"Countries, cities, states",1068,1073
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,the day,DATE,Absolute or relative dates or periods,1115,1122
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,the day,DATE,Absolute or relative dates or periods,1144,1151
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1189,1196
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,NURSE,GPE,"Countries, cities, states",1417,1422
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1470,1477
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Lawrence,PERSON,"People, including fictional",1586,1594
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Paris,GPE,"Countries, cities, states",1599,1604
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1679,1686
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,the night,TIME,Times smaller than a day,1729,1738
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Flower,PERSON,"People, including fictional",1810,1816
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PARIS,GPE,"Countries, cities, states",1978,1983
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,this morning,TIME,Times smaller than a day,2012,2024
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,one,CARDINAL,Numerals that do not fall under another type,2211,2214
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,one,CARDINAL,Numerals that do not fall under another type,2221,2224
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,one,CARDINAL,Numerals that do not fall under another type,2257,2260
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,NURSE,GPE,"Countries, cities, states",2340,2345
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PARIS,GPE,"Countries, cities, states",2559,2564
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,CAPULET,ORG,"Companies, agencies, institutions, etc.",2735,2742
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Despis'd,ORG,"Companies, agencies, institutions, etc.",2744,2752
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,ho,PERSON,"People, including fictional",3010,3012
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,CAPULET,ORG,"Companies, agencies, institutions, etc.",3838,3845
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Paris,GPE,"Countries, cities, states",4203,4208
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Lady Capulet,PERSON,"People, including fictional",4376,4388
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Paris,GPE,"Countries, cities, states",4390,4395
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Friar,LANGUAGE,Any named language,4400,4405
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",4407,4412
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,NURSE,GPE,"Countries, cities, states",4467,4472
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",4557,4562
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",4563,4571
